Country,Date,Confirmed,Recovered,Deaths,Active
France,2022-05-04,28026502,0,143176,27883326
France,2022-05-05,28070727,0,143298,27927429
France,2022-05-06,28108929,0,143408,27965521
France,2022-05-07,28146887,0,143470,28003417
France,2022-05-08,28176211,0,143524,28032687
France,2022-05-09,28181004,0,143655,28037349
France,2022-05-10,28229588,0,143772,28085816
France,2022-05-11,28269887,0,143868,28126019
France,2022-05-12,28305934,0,143952,28161982
France,2022-05-13,28334484,0,144048,28190436
France,2022-05-14,28364943,0,144059,28220884
France,2022-05-15,28387787,0,144066,28243721
France,2022-05-16,28391147,0,144269,28246878
France,2022-05-17,28429331,0,144351,28284980
France,2022-05-18,28493347,0,144431,28348916
France,2022-05-19,28521189,0,144498,28376691
France,2022-05-20,28540650,0,144563,28396087
India,2020-01-22,0,0,0,0
India,2020-01-23,0,0,0,0
India,2020-01-24,0,0,0,0
India,2020-01-25,0,0,0,0
India,2020-01-26,0,0,0,0
India,2020-01-27,0,0,0,0
India,2020-01-28,0,0,0,0
India,2020-01-29,0,0,0,0
India,2020-01-30,1,0,0,1
India,2020-01-31,1,0,0,1
India,2020-02-01,1,0,0,1
India,2020-02-02,2,0,0,2
India,2020-02-03,3,0,0,3
India,2020-02-04,3,0,0,3
India,2020-02-05,3,0,0,3
India,2020-02-06,3,0,0,3
India,2020-02-07,3,0,0,3
India,2020-02-08,3,0,0,3
India,2020-02-09,3,0,0,3
India,2020-02-10,3,0,0,3
India,2020-02-11,3,0,0,3
India,2020-02-12,3,0,0,3
India,2020-02-13,3,0,0,3
India,2020-02-14,3,0,0,3
India,2020-02-15,3,0,0,3
India,2020-02-16,3,3,0,0
India,2020-02-17,3,3,0,0
India,2020-02-18,3,3,0,0
India,2020-02-19,3,3,0,0
India,2020-02-20,3,3,0,0
India,2020-02-21,3,3,0,0
India,2020-02-22,3,3,0,0
India,2020-02-23,3,3,0,0
India,2020-02-24,3,3,0,0
India,2020-02-25,3,3,0,0
India,2020-02-26,3,3,0,0
India,2020-02-27,3,3,0,0
India,2020-02-28,3,3,0,0
India,2020-02-29,3,3,0,0
India,2020-03-01,3,3,0,0
India,2020-03-02,5,3,0,2
India,2020-03-03,5,3,0,2
India,2020-03-04,28,3,0,25
India,2020-03-05,30,3,0,27
India,2020-03-06,31,3,0,28
India,2020-03-07,34,3,0,31
India,2020-03-08,39,3,0,36
India,2020-03-09,43,3,0,40
India,2020-03-10,56,4,0,52
India,2020-03-11,62,4,1,57
India,2020-03-12,73,4,1,68
India,2020-03-13,82,4,2,76
India,2020-03-14,102,4,2,96
India,2020-03-15,113,13,2,98
India,2020-03-16,119,13,2,104
India,2020-03-17,142,14,3,125
India,2020-03-18,156,14,3,139
India,2020-03-19,194,15,4,175
India,2020-03-20,244,20,5,219
India,2020-03-21,330,23,4,303
India,2020-03-22,396,27,7,362
India,2020-03-23,499,27,10,462
India,2020-03-24,536,40,10,486
India,2020-03-25,657,43,12,602
India,2020-03-26,727,45,20,662
India,2020-03-27,887,73,20,794
India,2020-03-28,987,84,24,879
India,2020-03-29,1024,95,27,902
India,2020-03-30,1251,102,32,1117
India,2020-03-31,1397,123,35,1239
India,2020-04-01,1998,148,58,1792
India,2020-04-02,2543,191,72,2280
India,2020-04-03,2567,192,72,2303
India,2020-04-04,3082,229,86,2767
India,2020-04-05,3588,229,99,3260
India,2020-04-06,4778,375,136,4267
India,2020-04-07,5311,421,150,4740
India,2020-04-08,5916,506,178,5232
India,2020-04-09,6725,620,226,5879
India,2020-04-10,7598,774,246,6578
India,2020-04-11,8446,969,288,7189
India,2020-04-12,9205,1080,331,7794
India,2020-04-13,10453,1181,358,8914
India,2020-04-14,11487,1359,393,9735
India,2020-04-15,12322,1432,405,10485
India,2020-04-16,13430,1768,448,11214
India,2020-04-17,14352,2041,486,11825
India,2020-04-18,15722,2463,521,12738
India,2020-04-19,17615,2854,559,14202
India,2020-04-20,18539,3273,592,14674
India,2020-04-21,20080,3975,645,15460
India,2020-04-22,21370,4370,681,16319
India,2020-04-23,23077,5012,721,17344
India,2020-04-24,24530,5498,780,18252
India,2020-04-25,26283,5939,825,19519
India,2020-04-26,27890,6523,881,20486
India,2020-04-27,29451,7137,939,21375
India,2020-04-28,31324,7747,1008,22569
India,2020-04-29,33062,8437,1079,23546
India,2020-04-30,34863,9068,1154,24641
India,2020-05-01,37257,10007,1223,26027
India,2020-05-02,39699,10819,1323,27557
India,2020-05-03,42505,11775,1391,29339
India,2020-05-04,46437,12847,1566,32024
India,2020-05-05,49400,14142,1693,33565
India,2020-05-06,52987,15331,1785,35871
India,2020-05-07,56351,16776,1889,37686
India,2020-05-08,59695,17887,1985,39823
India,2020-05-09,62808,19301,2101,41406
India,2020-05-10,67161,20969,2212,43980
India,2020-05-11,70768,22549,2294,45925
India,2020-05-12,74292,24420,2415,47457
India,2020-05-13,78055,26400,2551,49104
India,2020-05-14,81997,27969,2649,51379
India,2020-05-15,85784,30258,2753,52773
India,2020-05-16,90648,34224,2871,53553
India,2020-05-17,95698,36795,3025,55878
India,2020-05-18,100328,39233,3156,57939
India,2020-05-19,106475,42309,3302,60864
India,2020-05-20,112028,45422,3434,63172
India,2020-05-21,118226,48553,3584,66089
India,2020-05-22,124794,51824,3726,69244
India,2020-05-23,131423,54385,3868,73170
India,2020-05-24,138536,57692,4024,76820
India,2020-05-25,144950,60706,4172,80072
India,2020-05-26,150793,64277,4344,82172
India,2020-05-27,158086,67749,4534,85803
India,2020-05-28,165386,70920,4711,89755
India,2020-05-29,173491,82627,4980,85884
India,2020-05-30,181827,86936,5185,89706
India,2020-05-31,190609,91852,5408,93349
India,2020-06-01,198370,95754,5608,97008
India,2020-06-02,207191,100285,5829,101077
India,2020-06-03,216824,104071,6088,106665
India,2020-06-04,226713,108450,6363,111900
India,2020-06-05,236184,113233,6649,116302
India,2020-06-06,246622,118695,6946,120981
India,2020-06-07,257486,123848,7207,126431
India,2020-06-08,265928,129095,7473,129360
India,2020-06-09,276146,134670,7750,133726
India,2020-06-10,286605,135206,8102,143297
India,2020-06-11,297535,147195,8498,141842
India,2020-06-12,308993,154330,8884,145779
India,2020-06-13,320922,162379,9195,149348
India,2020-06-14,332424,169798,9520,153106
India,2020-06-15,343091,180013,9900,153178
India,2020-06-16,354065,186935,11903,155227
India,2020-06-17,366946,194325,12237,160384
India,2020-06-18,380532,204711,12573,163248
India,2020-06-19,395048,213831,12948,168269
India,2020-06-20,410451,227728,13254,169469
India,2020-06-21,425282,237196,13699,174387
India,2020-06-22,440215,248190,14011,178014
India,2020-06-23,456183,258685,14476,183022
India,2020-06-24,473105,271697,14894,186514
India,2020-06-25,490401,285637,15301,189463
India,2020-06-26,508953,295881,15685,197387
India,2020-06-27,528859,309713,16095,203051
India,2020-06-28,548318,321723,16475,210120
India,2020-06-29,566840,334822,16893,215125
India,2020-06-30,585481,347912,17400,220169
India,2020-07-01,604641,359860,17834,226947
India,2020-07-02,625544,379892,18213,227439
India,2020-07-03,648315,394227,18655,235433
India,2020-07-04,673165,409083,19268,244814
India,2020-07-05,697413,424433,19693,253287
India,2020-07-06,719664,439934,20159,259571
India,2020-07-07,742417,456831,20642,264944
India,2020-07-08,767296,476378,21129,269789
India,2020-07-09,793802,495513,21604,276685
India,2020-07-10,820916,515386,22123,283407
India,2020-07-11,849522,534618,22673,292231
India,2020-07-12,878254,553471,23174,301609
India,2020-07-13,906752,571460,23727,311565
India,2020-07-14,936181,592032,24309,319840
India,2020-07-15,968857,612768,24914,331175
India,2020-07-16,1003832,635757,25602,342473
India,2020-07-17,1039084,653751,26273,359060
India,2020-07-18,1077781,677423,26816,373542
India,2020-07-19,1118206,700087,27497,390622
India,2020-07-20,1155338,724578,28082,402678
India,2020-07-21,1193078,753050,28732,411296
India,2020-07-22,1238798,782607,29861,426330
India,2020-07-23,1288108,817209,30601,440298
India,2020-07-24,1337024,849432,31358,456234
India,2020-07-25,1385635,885573,32060,468002
India,2020-07-26,1435616,917568,32771,485277
India,2020-07-27,1480073,951166,33408,495499
India,2020-07-28,1531669,988029,34193,509447
India,2020-07-29,1581963,1019735,34955,527273
India,2020-07-30,1634746,1055348,35718,543680
India,2020-07-31,1695988,1094374,36511,565103
India,2020-08-01,1750723,1145629,37364,567730
India,2020-08-02,1803695,1186203,38135,579357
India,2020-08-03,1855745,1230509,38938,586298
India,2020-08-04,1908254,1282215,39795,586244
India,2020-08-05,1964536,1328336,40699,595501
India,2020-08-06,2027074,1378105,41585,607384
India,2020-08-07,2088611,1427005,42518,619088
India,2020-08-08,2153010,1480884,43379,628747
India,2020-08-09,2215074,1535743,44386,634945
India,2020-08-10,2268675,1583489,45257,639929
India,2020-08-11,2329638,1639599,46091,643948
India,2020-08-12,2396637,1695982,47033,653622
India,2020-08-13,2461190,1751555,48040,661595
India,2020-08-14,2525922,1808936,49036,667950
India,2020-08-15,2589952,1862258,49980,677714
India,2020-08-16,2647663,1919842,50921,676900
India,2020-08-17,2702681,1977671,51797,673213
India,2020-08-18,2767253,2037816,52888,676549
India,2020-08-19,2836925,2096664,53866,686395
India,2020-08-20,2905825,2158946,54849,692030
India,2020-08-21,2975701,2222577,55794,697330
India,2020-08-22,3044940,2280566,56706,707668
India,2020-08-23,3106348,2338035,57542,710771
India,2020-08-24,3167323,2404585,58390,704348
India,2020-08-25,3224547,2458339,59357,706851
India,2020-08-26,3310234,2523771,60472,725991
India,2020-08-27,3387500,2583948,61529,742023
India,2020-08-28,3463972,2648998,62550,752424
India,2020-08-29,3542733,2713933,63498,765302
India,2020-08-30,3621245,2774801,64469,781975
India,2020-08-31,3691166,2839882,65288,785996
India,2020-09-01,3769523,2901908,66333,801282
India,2020-09-02,3853406,2970492,67376,815538
India,2020-09-03,3936747,3037151,68472,831124
India,2020-09-04,4023179,3107223,69561,846395
India,2020-09-05,4113811,3180865,70626,862320
India,2020-09-06,4204613,3250429,71642,882542
India,2020-09-07,4280422,3323950,72775,883697
India,2020-09-08,4370128,3398844,73890,897394
India,2020-09-09,4465863,3471783,75062,919018
India,2020-09-10,4562414,3542663,76271,943480
India,2020-09-11,4659984,3624196,77472,958316
India,2020-09-12,4754356,3702595,78586,973175
India,2020-09-13,4846427,3780107,79722,986598
India,2020-09-14,4930236,3859399,80776,990061
India,2020-09-15,5020359,3942360,82066,995933
India,2020-09-16,5118253,4025079,83198,1009976
India,2020-09-17,5214677,4112551,84372,1017754
India,2020-09-18,5308014,4208431,85619,1013964
India,2020-09-19,5400619,4303043,86752,1010824
India,2020-09-20,5487580,4396399,87882,1003299
India,2020-09-21,5562663,4497867,88935,975861
India,2020-09-22,5646010,4587613,90020,968377
India,2020-09-23,5732518,4674987,91149,966382
India,2020-09-24,5818570,4756164,92290,970116
India,2020-09-25,5903932,4849584,93379,960969
India,2020-09-26,5992532,4941627,94503,956402
India,2020-09-27,6074702,5016520,95542,962640
India,2020-09-28,6145291,5101397,96318,947576
India,2020-09-29,6225763,5187825,97497,940441
India,2020-09-30,6312584,5273201,98678,940705
India,2020-10-01,6394068,5352078,99773,942217
India,2020-10-02,6473544,5427706,100842,944996
India,2020-10-03,6549373,5509966,101782,937625
India,2020-10-04,6623815,5586703,102685,934427
India,2020-10-05,6685082,5662490,103569,919023
India,2020-10-06,6757131,5744693,104555,907883
India,2020-10-07,6835655,5827704,105526,902425
India,2020-10-08,6906151,5906069,106490,893592
India,2020-10-09,6979423,5988822,107416,883185
India,2020-10-10,7053806,6077976,108334,867496
India,2020-10-11,7120538,6149535,109150,861853
India,2020-10-12,7175880,6227295,109856,838729
India,2020-10-13,7239389,6301927,110586,826876
India,2020-10-14,7307097,6383441,111266,812390
India,2020-10-15,7370468,6453779,112161,804528
India,2020-10-16,7432680,6524595,112998,795087
India,2020-10-17,7494551,6597209,114031,783311
India,2020-10-18,7550273,6663608,114610,772055
India,2020-10-19,7597063,6733328,115197,748538
India,2020-10-20,7651107,6795103,115914,740090
India,2020-10-21,7706946,6874518,116616,715812
India,2020-10-22,7761312,6948497,117306,695509
India,2020-10-23,7814682,7016046,117956,680680
India,2020-10-24,7864811,7078123,118534,668154
India,2020-10-25,7909959,7137228,119014,653717
India,2020-10-26,7946429,7201070,119502,625857
India,2020-10-27,7990322,7259509,120010,610803
India,2020-10-28,8040203,7315989,120527,603687
India,2020-10-29,8088851,7373375,121090,594386
India,2020-10-30,8137119,7432829,121641,582649
India,2020-10-31,8184082,7491513,122111,570458
India,2020-11-01,8229313,7544798,122607,561908
India,2020-11-02,8267623,7603121,123097,541405
India,2020-11-03,8313876,7656478,123611,533787
India,2020-11-04,8364086,7711809,124315,527962
India,2020-11-05,8411724,7765966,124985,520773
India,2020-11-06,8462080,7819886,125562,516632
India,2020-11-07,8507754,7868968,126121,512665
India,2020-11-08,8553657,7917373,126611,509673
India,2020-11-09,8591730,7959406,127059,505265
India,2020-11-10,8636011,8013783,127571,494657
India,2020-11-11,8683916,8066501,128121,489294
India,2020-11-12,8728795,8115580,128668,484547
India,2020-11-13,8773479,8163572,129188,480719
India,2020-11-14,8814579,8205728,129635,479216
India,2020-11-15,8845127,8249579,130070,465478
India,2020-11-16,8874290,8290370,130519,453401
India,2020-11-17,8912907,8335109,130993,446805
India,2020-11-18,8958483,8383602,131578,443303
India,2020-11-19,9004365,8428409,132162,443794
India,2020-11-20,9050597,8478124,132726,439747
India,2020-11-21,9095806,8521617,133227,440962
India,2020-11-22,9139865,8562641,133738,443486
India,2020-11-23,9177840,8604955,134218,438667
India,2020-11-24,9222216,8642771,134699,444746
India,2020-11-25,9266705,8679138,135223,452344
India,2020-11-26,9309787,8718517,135715,455555
India,2020-11-27,9351109,8759969,136200,454940
India,2020-11-28,9392919,8802267,136696,453956
India,2020-11-29,9431691,8847600,137139,446952
India,2020-11-30,9462809,8889585,137621,435603
India,2020-12-01,9499413,8932647,138122,428644
India,2020-12-02,9534964,8973373,138648,422943
India,2020-12-03,9571559,9016289,139188,416082
India,2020-12-04,9608211,9058822,139700,409689
India,2020-12-05,9644222,9100792,140182,403248
India,2020-12-06,9677203,9139901,140573,396729
India,2020-12-07,9703770,9178946,140958,383866
India,2020-12-08,9735850,9215581,141360,378909
India,2020-12-09,9767371,9253306,141772,372293
India,2020-12-10,9796744,9290809,142185,363750
India,2020-12-11,9826775,9324328,142628,359819
India,2020-12-12,9857029,9357464,143019,356546
India,2020-12-13,9884100,9388159,143355,352586
India,2020-12-14,9906165,9422636,143709,339820
India,2020-12-15,9932547,9456449,144096,332002
India,2020-12-16,9956557,9489740,144451,322366
India,2020-12-17,9979447,9520827,144789,313831
India,2020-12-18,10004599,9550712,145136,308751
India,2020-12-19,10031223,9580402,145477,305344
India,2020-12-20,10055560,9606111,145810,303639
India,2020-12-21,10075116,9636487,146111,292518
India,2020-12-22,10099066,9663382,146444,289240
India,2020-12-23,10123778,9693173,146756,283849
India,2020-12-24,10146845,9717834,147092,281919
India,2020-12-25,10169118,9740108,147343,281667
India,2020-12-26,10187850,9761538,147622,278690
India,2020-12-27,10207871,9782669,147901,277301
India,2020-12-28,10224303,9807569,148153,268581
India,2020-12-29,10244852,9834141,148439,262272
India,2020-12-30,10266674,9860280,148738,257656
India,2020-12-31,10286709,9883461,148994,254254
India,2021-01-01,10305788,9929568,149218,227002
India,2021-01-02,10323965,9927310,149435,247220
India,2021-01-03,10340469,9946867,149649,243953
India,2021-01-04,10356844,9975958,149850,231036
India,2021-01-05,10374932,9997272,150114,227546
India,2021-01-06,10395278,10016859,150336,228083
India,2021-01-07,10413417,10037398,150570,225449
India,2021-01-08,10413417,10037398,150570,225449
India,2021-01-09,10450284,10075950,150999,223335
India,2021-01-10,10466595,10092909,151160,222526
India,2021-01-11,10479179,10111294,151327,216558
India,2021-01-12,10495147,10129111,151529,214507
India,2021-01-13,10512093,10146763,151727,213603
India,2021-01-14,10527683,10162738,151918,213027
India,2021-01-15,10542841,10179715,152093,211033
India,2021-01-16,10557985,10196885,152274,208826
India,2021-01-17,10571773,10211342,152419,208012
India,2021-01-18,10581823,10228753,152556,200514
India,2021-01-19,10595639,10245741,152718,197180
India,2021-01-20,10610883,10265706,152869,192308
India,2021-01-21,10625428,10283702,153032,188694
India,2021-01-22,10639684,10300838,153184,185662
India,2021-01-23,10654533,10316786,153339,184408
India,2021-01-24,10667736,10330084,153470,184182
India,2021-01-25,10676838,10345985,153587,177266
India,2021-01-26,10689527,10359305,153724,176498
India,2021-01-27,10701193,10373606,153847,173740
India,2021-01-28,10720048,10394352,154010,171686
India,2021-01-29,10733130,10409146,154147,169837
India,2021-01-30,10746174,10423109,154274,168791
India,2021-01-31,10757610,10434983,154392,168235
India,2021-02-01,10766245,10448406,154486,163353
India,2021-02-02,10777284,10462631,154596,160057
India,2021-02-03,10790183,10480455,154703,155025
India,2021-02-04,10802591,10496308,154823,151460
India,2021-02-05,10814304,10510796,154918,148590
